"X","Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta","Months","Year","Day","Month_Year","market_direction","earlier_price_1"
3835,"2015-09-26",0.006651,0.006651,0.006501,0.006501,439274,216086000,"XRP",-0.02255299954894,"09","2015","26","2015-09","Down",0.00553846153846161
3836,"2015-09-25",0.006707,0.006736,0.006625,0.00665,403453,217886000,"XRP",-0.00849858356940519,"09","2015","25","2015-09","Down",-0.02255299954894
3837,"2015-09-24",0.006668,0.00671,0.006604,0.00671,400287,216622000,"XRP",0.00629874025194954,"09","2015","24","2015-09","Up",-0.00849858356940519
3838,"2015-09-23",0.007168,0.007183,0.006668,0.006668,985902,232860000,"XRP",-0.0697544642857142,"09","2015","23","2015-09","Down",0.00629874025194954
3839,"2015-09-22",0.007245,0.00725,0.007152,0.007168,252173,235384000,"XRP",-0.0106280193236715,"09","2015","22","2015-09","Down",-0.0697544642857142
3840,"2015-09-21",0.007633,0.007634,0.007247,0.007247,245324,247986000,"XRP",-0.0505698938818289,"09","2015","21","2015-09","Down",-0.0106280193236715
3841,"2015-09-20",0.007482,0.007688,0.007479,0.007637,445039,243084000,"XRP",0.02071638599305,"09","2015","20","2015-09","Up",-0.0505698938818289
3842,"2015-09-19",0.007527,0.007527,0.007364,0.007482,441298,244534000,"XRP",-0.00597847748106814,"09","2015","19","2015-09","Down",0.02071638599305
3843,"2015-09-18",0.007383,0.007538,0.007377,0.007529,501172,239854000,"XRP",0.0197751591493973,"09","2015","18","2015-09","Up",-0.00597847748106814
3844,"2015-09-17",0.007427,0.007438,0.007363,0.007372,544100,241298000,"XRP",-0.0074054126834522,"09","2015","17","2015-09","Down",0.0197751591493973
3845,"2015-09-16",0.007721,0.007752,0.007406,0.007426,316497,250847000,"XRP",-0.0382074860769331,"09","2015","16","2015-09","Down",-0.0074054126834522
3846,"2015-09-15",0.007398,0.007892,0.007344,0.00772,676501,240364000,"XRP",0.0435252771019195,"09","2015","15","2015-09","Up",-0.0382074860769331
3847,"2015-09-14",0.008535,0.008645,0.007404,0.007404,274835,277294000,"XRP",-0.132513181019332,"09","2015","14","2015-09","Down",0.0435252771019195
3848,"2015-09-13",0.008197,0.008538,0.00815,0.008532,62875,266304000,"XRP",0.0408686104672441,"09","2015","13","2015-09","Up",-0.132513181019332
3849,"2015-09-12",0.008447,0.008447,0.008144,0.008197,24819,274432000,"XRP",-0.0295963063809637,"09","2015","12","2015-09","Down",0.0408686104672441
3850,"2015-09-11",0.007661,0.008444,0.007633,0.008444,77796,248878000,"XRP",0.10220597833181,"09","2015","11","2015-09","Up",-0.0295963063809637
3851,"2015-09-10",0.007685,0.00772,0.007661,0.007663,234873,249676000,"XRP",-0.00286271958360447,"09","2015","10","2015-09","Down",0.10220597833181
3852,"2015-09-09",0.00783,0.00783,0.007664,0.007678,254159,254370000,"XRP",-0.0194125159642401,"09","2015","09","2015-09","Down",-0.00286271958360447
3853,"2015-09-08",0.007917,0.007978,0.00783,0.007831,193672,257202000,"XRP",-0.0108627005178731,"09","2015","08","2015-09","Down",-0.0194125159642401
3854,"2015-09-07",0.007889,0.007955,0.007889,0.007918,234100,256314000,"XRP",0.00367600456331595,"09","2015","07","2015-09","Up",-0.0108627005178731
3855,"2015-09-06",0.007861,0.007946,0.007779,0.007891,284050,255406000,"XRP",0.00381630835771537,"09","2015","06","2015-09","Up",0.00367600456331595
3856,"2015-09-05",0.007352,0.007921,0.007351,0.00786,856833,238869000,"XRP",0.0690968443960828,"09","2015","05","2015-09","Up",0.00381630835771537
3857,"2015-09-04",0.00743,0.007433,0.007286,0.007355,472228,241378000,"XRP",-0.0100942126514131,"09","2015","04","2015-09","Down",0.0690968443960828
3858,"2015-09-03",0.007692,0.007699,0.007431,0.007431,322054,249907000,"XRP",-0.0339313572542902,"09","2015","03","2015-09","Down",-0.0100942126514131
3859,"2015-09-02",0.007821,0.007833,0.007694,0.0077,398976,254075000,"XRP",-0.0154711673699015,"09","2015","02","2015-09","Down",-0.0339313572542902
3860,"2015-09-01",0.007884,0.007888,0.007771,0.007815,401903,256140000,"XRP",-0.00875190258751898,"09","2015","01","2015-09","Down",-0.0154711673699015
3861,"2015-08-31",0.008061,0.008092,0.007878,0.007884,635572,261874000,"XRP",-0.0219575735020469,"08","2015","31","2015-08","Down",-0.00875190258751898
3862,"2015-08-30",0.007751,0.008052,0.007751,0.00805,408809,251803000,"XRP",0.0385756676557863,"08","2015","30","2015-08","Up",-0.0219575735020469
3863,"2015-08-29",0.007427,0.007751,0.007361,0.007751,365144,241292000,"XRP",0.0436246128988825,"08","2015","29","2015-08","Up",0.0385756676557863
3864,"2015-08-28",0.007555,0.007555,0.007419,0.007433,414310,245456000,"XRP",-0.0161482461945731,"08","2015","28","2015-08","Down",0.0436246128988825
3865,"2015-08-27",0.007474,0.00762,0.007474,0.007551,202412,242820000,"XRP",0.0103023815895104,"08","2015","27","2015-08","Up",-0.0161482461945731
3866,"2015-08-26",0.007133,0.007507,0.007041,0.007492,196124,231739000,"XRP",0.0503294546474135,"08","2015","26","2015-08","Up",0.0103023815895104
3867,"2015-08-25",0.007399,0.007399,0.007093,0.007126,593316,240377000,"XRP",-0.0368968779564806,"08","2015","25","2015-08","Down",0.0503294546474135
3868,"2015-08-24",0.007553,0.007649,0.007391,0.007397,546516,240993000,"XRP",-0.0206540447504303,"08","2015","24","2015-08","Down",-0.0368968779564806
3869,"2015-08-23",0.007722,0.007723,0.007543,0.007552,157580,246393000,"XRP",-0.022015022015022,"08","2015","23","2015-08","Down",-0.0206540447504303
3870,"2015-08-22",0.007878,0.007888,0.007712,0.007722,182227,251384000,"XRP",-0.0198019801980198,"08","2015","22","2015-08","Down",-0.022015022015022
3871,"2015-08-21",0.007871,0.007913,0.007847,0.007881,265646,251160000,"XRP",0.00127048659636658,"08","2015","21","2015-08","Up",-0.0198019801980198
3872,"2015-08-20",0.00776,0.007872,0.007719,0.007872,215415,247619000,"XRP",0.0144329896907217,"08","2015","20","2015-08","Up",0.00127048659636658
3873,"2015-08-19",0.007526,0.007947,0.007526,0.007758,474702,240128000,"XRP",0.0308264682434229,"08","2015","19","2015-08","Up",0.0144329896907217
3874,"2015-08-18",0.008301,0.008334,0.007552,0.007552,291729,264859000,"XRP",-0.0902300927599084,"08","2015","18","2015-08","Down",0.0308264682434229
3875,"2015-08-17",0.008314,0.008361,0.008266,0.008301,337092,265281000,"XRP",-0.00156362761606938,"08","2015","17","2015-08","Down",-0.0902300927599084
3876,"2015-08-16",0.008419,0.008419,0.00831,0.008315,301654,268644000,"XRP",-0.0123530110464426,"08","2015","16","2015-08","Down",-0.00156362761606938
3877,"2015-08-15",0.00833,0.008465,0.008325,0.00842,176135,265790000,"XRP",0.0108043217286915,"08","2015","15","2015-08","Up",-0.0123530110464426
3878,"2015-08-14",0.008148,0.008339,0.008075,0.008337,423163,259989000,"XRP",0.0231958762886598,"08","2015","14","2015-08","Up",0.0108043217286915
3879,"2015-08-13",0.008266,0.008267,0.008146,0.008147,202934,263772000,"XRP",-0.0143963222840553,"08","2015","13","2015-08","Down",0.0231958762886598
3880,"2015-08-12",0.008591,0.008593,0.008271,0.008271,287463,274141000,"XRP",-0.0372482830869514,"08","2015","12","2015-08","Down",-0.0143963222840553
3881,"2015-08-11",0.008751,0.008766,0.008591,0.008591,282461,279220000,"XRP",-0.0182836247286025,"08","2015","11","2015-08","Down",-0.0372482830869514
3882,"2015-08-10",0.008812,0.008905,0.008746,0.00875,472973,281170000,"XRP",-0.00703586019064906,"08","2015","10","2015-08","Down",-0.0182836247286025
3883,"2015-08-09",0.008484,0.008823,0.008472,0.008808,531969,270702000,"XRP",0.0381895332390381,"08","2015","09","2015-08","Up",-0.00703586019064906
3884,"2015-08-08",0.008164,0.008708,0.008164,0.008476,678295,260486000,"XRP",0.0382165605095541,"08","2015","08","2015-08","Up",0.0381895332390381
3885,"2015-08-07",0.00802,0.008153,0.007989,0.008152,363643,255895000,"XRP",0.0164588528678304,"08","2015","07","2015-08","Up",0.0382165605095541
3886,"2015-08-06",0.008225,0.008225,0.008024,0.008024,375521,262456000,"XRP",-0.0244376899696048,"08","2015","06","2015-08","Down",0.0164588528678304
3887,"2015-08-05",0.008264,0.008286,0.008221,0.008224,219269,263695000,"XRP",-0.0048402710551791,"08","2015","05","2015-08","Down",-0.0244376899696048
3888,"2015-08-04",0.008277,0.00832,0.008263,0.008271,178712,264107000,"XRP",-0.000724900326205033,"08","2015","04","2015-08","Down",-0.0048402710551791
3889,"2015-08-03",0.00823,0.008321,0.008223,0.008281,231262,262601000,"XRP",0.00619684082624553,"08","2015","03","2015-08","Up",-0.000724900326205033
3890,"2015-08-02",0.008225,0.008232,0.00817,0.00823,206009,262444000,"XRP",0.000607902735562285,"08","2015","02","2015-08","Up",0.00619684082624553
3891,"2015-08-01",0.008438,0.008441,0.00822,0.008222,196429,269260000,"XRP",-0.025598483052856,"08","2015","01","2015-08","Down",0.000607902735562285
3892,"2015-07-31",0.008494,0.008494,0.00842,0.008437,423581,271017000,"XRP",-0.00671061926065455,"07","2015","31","2015-07","Down",-0.025598483052856
3893,"2015-07-30",0.008517,0.008582,0.008471,0.008491,324219,271758000,"XRP",-0.00305271809322531,"07","2015","30","2015-07","Down",-0.00671061926065455
3894,"2015-07-29",0.008451,0.008549,0.008272,0.008519,174525,269652000,"XRP",0.0080463850431902,"07","2015","29","2015-07","Up",-0.00305271809322531
3895,"2015-07-28",0.008565,0.008602,0.008446,0.008449,143142,273311000,"XRP",-0.013543490951547,"07","2015","28","2015-07","Down",0.0080463850431902
3896,"2015-07-27",0.008116,0.008579,0.008115,0.008562,666090,258958000,"XRP",0.054953178905865,"07","2015","27","2015-07","Up",-0.013543490951547
3897,"2015-07-26",0.007888,0.008125,0.007806,0.008115,233266,251679000,"XRP",0.0287778904665316,"07","2015","26","2015-07","Up",0.054953178905865
3898,"2015-07-25",0.007655,0.007892,0.007632,0.007888,237028,244248000,"XRP",0.0304376224689744,"07","2015","25","2015-07","Up",0.0287778904665316
3899,"2015-07-24",0.007486,0.007697,0.007473,0.007656,277406,238854000,"XRP",0.022709056906225,"07","2015","24","2015-07","Up",0.0304376224689744
3900,"2015-07-23",0.007579,0.007582,0.007447,0.007487,182970,241844000,"XRP",-0.0121388045916348,"07","2015","23","2015-07","Down",0.022709056906225
3901,"2015-07-22",0.007708,0.007714,0.007571,0.007579,367888,245954000,"XRP",-0.0167358588479502,"07","2015","22","2015-07","Down",-0.0121388045916348
3902,"2015-07-21",0.007951,0.007951,0.007699,0.007711,525732,253700000,"XRP",-0.0301848824047289,"07","2015","21","2015-07","Down",-0.0167358588479502
3903,"2015-07-20",0.008093,0.008162,0.007943,0.007948,285165,258241000,"XRP",-0.0179167181514889,"07","2015","20","2015-07","Down",-0.0301848824047289
3904,"2015-07-19",0.008061,0.008094,0.008007,0.008091,85865,257225000,"XRP",0.00372162262746542,"07","2015","19","2015-07","Up",-0.0179167181514889
3905,"2015-07-18",0.008023,0.00808,0.007997,0.00806,68213,256007000,"XRP",0.00461174124392357,"07","2015","18","2015-07","Up",0.00372162262746542
3906,"2015-07-17",0.008061,0.008067,0.007952,0.008026,299869,257213000,"XRP",-0.00434189306537654,"07","2015","17","2015-07","Down",0.00461174124392357
3907,"2015-07-16",0.008513,0.008578,0.008059,0.008062,782856,271636000,"XRP",-0.0529777986608716,"07","2015","16","2015-07","Down",-0.00434189306537654
3908,"2015-07-15",0.008638,0.00871,0.008504,0.008516,572785,275632000,"XRP",-0.0141236397314194,"07","2015","15","2015-07","Down",-0.0529777986608716
3909,"2015-07-14",0.008565,0.008727,0.008545,0.008631,791771,273284000,"XRP",0.00770577933450089,"07","2015","14","2015-07","Up",-0.0141236397314194
3910,"2015-07-13",0.00861,0.008613,0.008213,0.008569,1023880,274746000,"XRP",-0.00476190476190469,"07","2015","13","2015-07","Down",0.00770577933450089
3911,"2015-07-12",0.008611,0.008779,0.008585,0.008614,423951,274770000,"XRP",0.000348391592149522,"07","2015","12","2015-07","Up",-0.00476190476190469
3912,"2015-07-11",0.008848,0.008909,0.008604,0.008615,407434,282316000,"XRP",-0.0263336347197107,"07","2015","11","2015-07","Down",0.000348391592149522
3913,"2015-07-10",0.008956,0.009352,0.008806,0.008847,1344950,285775000,"XRP",-0.0121706118803037,"07","2015","10","2015-07","Down",-0.0263336347197107
3914,"2015-07-09",0.009467,0.009486,0.008961,0.008987,935172,302067000,"XRP",-0.0507024400549276,"07","2015","09","2015-07","Down",-0.0121706118803037
3915,"2015-07-08",0.009572,0.009633,0.009386,0.009449,803026,305443000,"XRP",-0.012849979105725,"07","2015","08","2015-07","Down",-0.0507024400549276
3916,"2015-07-07",0.009882,0.009954,0.009487,0.00958,612402,315326000,"XRP",-0.0305606152600688,"07","2015","07","2015-07","Down",-0.012849979105725
3917,"2015-07-06",0.010021,0.010196,0.009873,0.009873,928027,319759000,"XRP",-0.0147689851312245,"07","2015","06","2015-07","Down",-0.0305606152600688
3918,"2015-07-05",0.01077,0.010785,0.009986,0.010021,801046,343661000,"XRP",-0.0695450324976787,"07","2015","05","2015-07","Down",-0.0147689851312245
3919,"2015-07-04",0.011099,0.011106,0.010774,0.010782,138329,354169000,"XRP",-0.0285611316334805,"07","2015","04","2015-07","Down",-0.0695450324976787
3920,"2015-07-03",0.011038,0.011105,0.011004,0.011099,251150,352197000,"XRP",0.00552636347164344,"07","2015","03","2015-07","Up",-0.0285611316334805
3921,"2015-07-02",0.011195,0.011243,0.010969,0.011037,404117,357207000,"XRP",-0.0141134435015632,"07","2015","02","2015-07","Down",0.00552636347164344
3922,"2015-07-01",0.011317,0.011406,0.011027,0.011198,558248,361122000,"XRP",-0.0105151541928074,"07","2015","01","2015-07","Down",-0.0141134435015632
3923,"2015-06-30",0.01197,0.012017,0.011319,0.011319,1028230,381958000,"XRP",-0.0543859649122807,"06","2015","30","2015-06","Down",-0.0105151541928074
3924,"2015-06-29",0.011487,0.012011,0.011485,0.011977,840533,366543000,"XRP",0.0426569165143205,"06","2015","29","2015-06","Up",-0.0543859649122807
3925,"2015-06-28",0.011444,0.011477,0.011268,0.011467,255832,365171000,"XRP",0.00200978678783646,"06","2015","28","2015-06","Up",0.0426569165143205
3926,"2015-06-27",0.01129,0.011582,0.011287,0.011445,347201,360235000,"XRP",0.0137289636846768,"06","2015","27","2015-06","Up",0.00200978678783646
3927,"2015-06-26",0.011048,0.011294,0.011029,0.011288,344441,352538000,"XRP",0.0217233888486603,"06","2015","26","2015-06","Up",0.0137289636846768
3928,"2015-06-25",0.010911,0.011056,0.010896,0.011048,328795,348138000,"XRP",0.0125561360095317,"06","2015","25","2015-06","Up",0.0217233888486603
3929,"2015-06-24",0.010667,0.011089,0.010639,0.010914,662015,340375000,"XRP",0.0231555263898004,"06","2015","24","2015-06","Up",0.0125561360095317
3930,"2015-06-23",0.010568,0.010713,0.010485,0.010667,487296,337213000,"XRP",0.00936790310370932,"06","2015","23","2015-06","Up",0.0231555263898004
3931,"2015-06-22",0.010295,0.010567,0.010252,0.010567,623012,328489000,"XRP",0.0264205925206411,"06","2015","22","2015-06","Up",0.00936790310370932
3932,"2015-06-21",0.01103,0.011068,0.010215,0.010314,564947,351961000,"XRP",-0.0649138712601994,"06","2015","21","2015-06","Down",0.0264205925206411
3933,"2015-06-20",0.011288,0.011288,0.010854,0.011039,660909,360171000,"XRP",-0.0220588235294117,"06","2015","20","2015-06","Down",-0.0649138712601994
3934,"2015-06-19",0.010279,0.01132,0.010278,0.011207,1650080,327991000,"XRP",0.0902811557544508,"06","2015","19","2015-06","Up",-0.0220588235294117
3935,"2015-06-18",0.009689,0.010264,0.009642,0.010252,1117100,309155000,"XRP",0.0581071317989474,"06","2015","18","2015-06","Up",0.0902811557544508
3936,"2015-06-17",0.009427,0.009774,0.009409,0.009678,1050540,300809000,"XRP",0.0266256497295005,"06","2015","17","2015-06","Up",0.0581071317989474
3937,"2015-06-16",0.00858,0.009457,0.00858,0.009424,1523530,273790000,"XRP",0.0983682983682983,"06","2015","16","2015-06","Up",0.0266256497295005
3938,"2015-06-15",0.008146,0.008581,0.008144,0.008579,658174,259920000,"XRP",0.0531549226614288,"06","2015","15","2015-06","Up",0.0983682983682983
3939,"2015-06-14",0.008093,0.008239,0.008079,0.008147,315884,258244000,"XRP",0.00667243296676143,"06","2015","14","2015-06","Up",0.0531549226614288
3940,"2015-06-13",0.007994,0.008136,0.007994,0.008093,80646,255070000,"XRP",0.0123842882161621,"06","2015","13","2015-06","Up",0.00667243296676143
3941,"2015-06-12",0.008041,0.008084,0.007992,0.008057,138738,256587000,"XRP",0.00198980226340012,"06","2015","12","2015-06","Up",0.0123842882161621
3942,"2015-06-11",0.007999,0.008042,0.007996,0.008042,196404,255222000,"XRP",0.00537567195899505,"06","2015","11","2015-06","Up",0.00198980226340012
3943,"2015-06-10",0.007984,0.008036,0.007982,0.007999,260571,254764000,"XRP",0.00187875751502998,"06","2015","10","2015-06","Up",0.00537567195899505
3944,"2015-06-09",0.008009,0.008019,0.007963,0.007995,211828,255550000,"XRP",-0.00174803346235487,"06","2015","09","2015-06","Down",0.00187875751502998
3945,"2015-06-08",0.007867,0.008005,0.007866,0.007999,227074,251020000,"XRP",0.0167789500444894,"06","2015","08","2015-06","Up",-0.00174803346235487
3946,"2015-06-07",0.007905,0.007954,0.007851,0.007874,100994,252253000,"XRP",-0.00392156862745095,"06","2015","07","2015-06","Down",0.0167789500444894
3947,"2015-06-06",0.007956,0.007961,0.007895,0.007905,108750,253854000,"XRP",-0.00641025641025628,"06","2015","06","2015-06","Down",-0.00392156862745095
3948,"2015-06-05",0.007884,0.007972,0.007871,0.007956,198828,251575000,"XRP",0.00913242009132409,"06","2015","05","2015-06","Up",-0.00641025641025628
3949,"2015-06-04",0.00801,0.00801,0.007879,0.007879,241573,255573000,"XRP",-0.0163545568039949,"06","2015","04","2015-06","Down",0.00913242009132409
3950,"2015-06-03",0.008007,0.008146,0.007952,0.008012,388480,255478000,"XRP",0.000624453603097264,"06","2015","03","2015-06","Up",-0.0163545568039949
3951,"2015-06-02",0.007582,0.007985,0.007429,0.007981,506304,241944000,"XRP",0.0526246372988657,"06","2015","02","2015-06","Up",0.000624453603097264
3952,"2015-06-01",0.008276,0.008295,0.007563,0.007579,777565,264068000,"XRP",-0.0842194296761721,"06","2015","01","2015-06","Down",0.0526246372988657
3953,"2015-05-31",0.008403,0.008455,0.008175,0.00829,248303,268127000,"XRP",-0.0134475782458646,"05","2015","31","2015-05","Down",-0.0842194296761721
3954,"2015-05-30",0.00906,0.009094,0.008335,0.008409,487228,289077000,"XRP",-0.0718543046357616,"05","2015","30","2015-05","Down",-0.0134475782458646
3955,"2015-05-29",0.007837,0.009179,0.007813,0.009056,1949750,250061000,"XRP",0.155544213346944,"05","2015","29","2015-05","Up",-0.0718543046357616
3956,"2015-05-28",0.006941,0.007857,0.006921,0.007857,1242990,221469000,"XRP",0.131969456850598,"05","2015","28","2015-05","Up",0.155544213346944
3957,"2015-05-27",0.006792,0.007019,0.006774,0.006937,536465,216727000,"XRP",0.0213486454652531,"05","2015","27","2015-05","Up",0.131969456850598
3958,"2015-05-26",0.006928,0.006974,0.006764,0.006794,503514,221069000,"XRP",-0.0193418013856814,"05","2015","26","2015-05","Down",0.0213486454652531
3959,"2015-05-25",0.006843,0.006951,0.006798,0.006925,315919,218342000,"XRP",0.0119830483705976,"05","2015","25","2015-05","Up",-0.0193418013856814
3960,"2015-05-24",0.006798,0.006857,0.006762,0.006809,149015,216924000,"XRP",0.00161812297734624,"05","2015","24","2015-05","Up",0.0119830483705976
3961,"2015-05-23",0.006639,0.006823,0.006638,0.0068,298160,211837000,"XRP",0.0242506401566501,"05","2015","23","2015-05","Up",0.00161812297734624
3962,"2015-05-22",0.006573,0.006653,0.006552,0.006649,314421,209734000,"XRP",0.0115624524570212,"05","2015","22","2015-05","Up",0.0242506401566501
3963,"2015-05-21",0.006636,0.006658,0.006549,0.006573,182022,211749000,"XRP",-0.00949367088607603,"05","2015","21","2015-05","Down",0.0115624524570212
3964,"2015-05-20",0.006537,0.006803,0.006537,0.006636,465374,208571000,"XRP",0.0151445617255622,"05","2015","20","2015-05","Up",-0.00949367088607603
3965,"2015-05-19",0.005746,0.006539,0.005697,0.006539,952584,183361000,"XRP",0.138009049773756,"05","2015","19","2015-05","Up",0.0151445617255622
3966,"2015-05-18",0.006327,0.006329,0.005745,0.005748,1185930,201897000,"XRP",-0.0915125651967758,"05","2015","18","2015-05","Down",0.138009049773756
3967,"2015-05-17",0.006586,0.006586,0.006329,0.006329,350731,210156000,"XRP",-0.0390221682356513,"05","2015","17","2015-05","Down",-0.0915125651967758
3968,"2015-05-16",0.006655,0.006667,0.006559,0.006588,63602,212356000,"XRP",-0.0100676183320812,"05","2015","16","2015-05","Down",-0.0390221682356513
3969,"2015-05-15",0.006603,0.006685,0.006563,0.006655,243151,210685000,"XRP",0.00787520823867938,"05","2015","15","2015-05","Up",-0.0100676183320812
3970,"2015-05-14",0.006853,0.006853,0.006598,0.006602,622577,218668000,"XRP",-0.0366262950532613,"05","2015","14","2015-05","Down",0.00787520823867938
3971,"2015-05-13",0.007209,0.007226,0.006857,0.006857,897919,230040000,"XRP",-0.0488278540712997,"05","2015","13","2015-05","Down",-0.0366262950532613
3972,"2015-05-12",0.007365,0.007371,0.007213,0.007213,973166,234993000,"XRP",-0.0206381534283775,"05","2015","12","2015-05","Down",-0.0488278540712997
3973,"2015-05-11",0.007379,0.007413,0.00736,0.00736,456632,235463000,"XRP",-0.00257487464426073,"05","2015","11","2015-05","Down",-0.0206381534283775
3974,"2015-05-10",0.007572,0.007572,0.007374,0.007382,575429,241604000,"XRP",-0.0250924458531432,"05","2015","10","2015-05","Down",-0.00257487464426073
3975,"2015-05-09",0.007492,0.007646,0.007477,0.007574,179858,239060000,"XRP",0.0109450080085424,"05","2015","09","2015-05","Up",-0.0250924458531432
3976,"2015-05-08",0.007531,0.007531,0.00739,0.007491,369669,240301000,"XRP",-0.00531137963085913,"05","2015","08","2015-05","Down",0.0109450080085424
3977,"2015-05-07",0.007787,0.007791,0.007526,0.007529,2231440,248474000,"XRP",-0.0331321433157827,"05","2015","07","2015-05","Down",-0.00531137963085913
3978,"2015-05-06",0.00792,0.00792,0.00777,0.007782,475466,252720000,"XRP",-0.0174242424242424,"05","2015","06","2015-05","Down",-0.0331321433157827
3979,"2015-05-05",0.008017,0.00802,0.00791,0.00791,553536,255800000,"XRP",-0.0133466383934139,"05","2015","05","2015-05","Down",-0.0174242424242424
3980,"2015-05-04",0.008057,0.00807,0.007997,0.008017,262147,257092000,"XRP",-0.0049646270323942,"05","2015","04","2015-05","Down",-0.0133466383934139
3981,"2015-05-03",0.008036,0.008115,0.008013,0.008055,438453,256414000,"XRP",0.00236436037829765,"05","2015","03","2015-05","Up",-0.0049646270323942
3982,"2015-05-02",0.00802,0.008077,0.007978,0.008037,107649,255900000,"XRP",0.00211970074812985,"05","2015","02","2015-05","Up",0.00236436037829765
3983,"2015-05-01",0.008035,0.00808,0.008018,0.008018,663959,256371000,"XRP",-0.00211574362165521,"05","2015","01","2015-05","Down",0.00211970074812985
3984,"2015-04-30",0.007857,0.008073,0.007853,0.008029,595106,250695000,"XRP",0.0218913071146748,"04","2015","30","2015-04","Up",-0.00211574362165521
3985,"2015-04-29",0.007633,0.007863,0.00763,0.007863,549981,243552000,"XRP",0.0301323201886545,"04","2015","29","2015-04","Up",0.0218913071146748
3986,"2015-04-28",0.007764,0.007764,0.007607,0.00763,569295,247748000,"XRP",-0.0172591447707368,"04","2015","28","2015-04","Down",0.0301323201886545
3987,"2015-04-27",0.007742,0.007846,0.007675,0.007765,779357,247028000,"XRP",0.00297080857659525,"04","2015","27","2015-04","Up",-0.0172591447707368
3988,"2015-04-26",0.00829,0.008297,0.007684,0.00774,493776,264537000,"XRP",-0.0663449939686369,"04","2015","26","2015-04","Down",0.00297080857659525
3989,"2015-04-25",0.00808,0.008292,0.008039,0.008291,211934,257807000,"XRP",0.0261138613861385,"04","2015","25","2015-04","Up",-0.0663449939686369
3990,"2015-04-24",0.008018,0.008101,0.007935,0.008077,446330,255848000,"XRP",0.00735844350212023,"04","2015","24","2015-04","Up",0.0261138613861385
3991,"2015-04-23",0.008027,0.008046,0.008004,0.008019,397132,256114000,"XRP",-0.000996636352310867,"04","2015","23","2015-04","Down",0.00735844350212023
3992,"2015-04-22",0.007975,0.008063,0.007954,0.008025,704364,254486000,"XRP",0.00626959247648899,"04","2015","22","2015-04","Up",-0.000996636352310867
3993,"2015-04-21",0.007933,0.007975,0.007817,0.007968,678946,253136000,"XRP",0.00441195008193604,"04","2015","21","2015-04","Up",0.00626959247648899
3994,"2015-04-20",0.007841,0.007954,0.007835,0.007932,710840,250205000,"XRP",0.0116056625430429,"04","2015","20","2015-04","Up",0.00441195008193604
3995,"2015-04-19",0.007899,0.007916,0.007841,0.007846,197022,252032000,"XRP",-0.0067097100898847,"04","2015","19","2015-04","Down",0.0116056625430429
3996,"2015-04-18",0.008042,0.008044,0.007898,0.0079,184595,256617000,"XRP",-0.0176572991793086,"04","2015","18","2015-04","Down",-0.0067097100898847
3997,"2015-04-17",0.008014,0.008064,0.008008,0.008025,312038,255703000,"XRP",0.00137259795358109,"04","2015","17","2015-04","Up",-0.0176572991793086
3998,"2015-04-16",0.007955,0.008014,0.007943,0.00801,246608,253839000,"XRP",0.0069138906348208,"04","2015","16","2015-04","Up",0.00137259795358109
3999,"2015-04-15",0.00816,0.008163,0.007881,0.007949,409098,260380000,"XRP",-0.025857843137255,"04","2015","15","2015-04","Down",0.0069138906348208
4000,"2015-04-14",0.008193,0.008299,0.008139,0.008159,636679,261412000,"XRP",-0.00414988404735763,"04","2015","14","2015-04","Down",-0.025857843137255
4001,"2015-04-13",0.008612,0.008623,0.008162,0.008194,372548,274804000,"XRP",-0.0485369252206224,"04","2015","13","2015-04","Down",-0.00414988404735763
4002,"2015-04-12",0.008299,0.008701,0.008271,0.00861,199412,264809000,"XRP",0.0374743945053619,"04","2015","12","2015-04","Up",-0.0485369252206224
4003,"2015-04-11",0.008515,0.008517,0.008264,0.0083,255991,271703000,"XRP",-0.0252495596007046,"04","2015","11","2015-04","Down",0.0374743945053619
4004,"2015-04-10",0.008776,0.008776,0.008503,0.008512,494280,280024000,"XRP",-0.0300820419325433,"04","2015","10","2015-04","Down",-0.0252495596007046
4005,"2015-04-09",0.009192,0.009204,0.00878,0.00878,701874,293312000,"XRP",-0.0448215839860749,"04","2015","09","2015-04","Down",-0.0300820419325433
4006,"2015-04-08",0.009067,0.009269,0.009062,0.009198,940998,289321000,"XRP",0.0144479982353589,"04","2015","08","2015-04","Up",-0.0448215839860749
4007,"2015-04-07",0.008775,0.00908,0.008774,0.009071,1145350,280003000,"XRP",0.0337321937321937,"04","2015","07","2015-04","Up",0.0144479982353589
4008,"2015-04-06",0.008749,0.008839,0.008736,0.008786,537916,279160000,"XRP",0.00422905474911425,"04","2015","06","2015-04","Up",0.0337321937321937
4009,"2015-04-05",0.008847,0.008852,0.008716,0.008739,225068,282293000,"XRP",-0.012207527975585,"04","2015","05","2015-04","Down",0.00422905474911425
4010,"2015-04-04",0.008717,0.008967,0.008714,0.008844,302715,278134000,"XRP",0.0145692325341286,"04","2015","04","2015-04","Up",-0.012207527975585
4011,"2015-04-03",0.007905,0.008722,0.007904,0.00872,1010690,252251000,"XRP",0.103099304237824,"04","2015","03","2015-04","Up",0.0145692325341286
4012,"2015-04-02",0.007666,0.007924,0.007665,0.007906,373395,244625000,"XRP",0.0313070701800156,"04","2015","02","2015-04","Up",0.103099304237824
